PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,D.O.B,DRAFT_CLASS,YEARS_IN_LEAGUE
1629632,Coby White,Bulls,Guard,'6-4,195,USA,2000-02-16T00:00:00,2019,7
1628401,Derrick White,Celtics,Guard,'6-4,190,USA,1994-07-02T00:00:00,2017,9
1641727,Dariq Whitehead,Nets,Guard-Forward,'6-6,220,USA,2004-08-01T00:00:00,2023,2
1641715,Cam Whitmore,Wizards,Forward,'6-6,230,USA,2004-07-08T00:00:00,2023,3
1630598,Aaron Wiggins,Thunder,Guard,'6-5,190,USA,1999-01-02T00:00:00,2021,5
203952,Andrew Wiggins,Heat,Forward,'6-6,197,Canada,1995-02-23T00:00:00,2014,12
1631214,Alondes Williams,,Guard,'6-4,210,USA,1999-06-19T00:00:00,Undrafted,3
1630314,Brandon Williams,Mavericks,Guard,'6-1,190,USA,1999-11-22T00:00:00,Undrafted,5
1642262,Cody Williams,Jazz,Forward,'6-8,190,USA,2004-11-20T00:00:00,2024,2
1629684,Grant Williams,Hornets,Forward,'6-7,236,USA,1998-11-30T00:00:00,2019,7
1631114,Jalen Williams,Thunder,Guard-Forward,'6-5,211,USA,2001-04-14T00:00:00,2022,4
1631119,Jaylin Williams,Thunder,Forward,'6-9,240,USA,2002-06-29T00:00:00,2022,4
1629026,Kenrich Williams,Thunder,Guard-Forward,'6-7,210,USA,1994-12-02T00:00:00,Undrafted,8
1631109,Mark Williams,Suns,Center,'7-1,240,USA,2001-12-16T00:00:00,2022,4
1631466,Nate Williams,Rockets,Guard,'6-5,205,USA,1999-02-12T00:00:00,Undrafted,3
1630172,Patrick Williams,Bulls,Forward,'6-6,215,USA,2001-08-26T00:00:00,2020,6
1630533,Ziaire Williams,Nets,Forward,'6-9,185,USA,2001-09-12T00:00:00,2021,5
1629057,Robert Williams III,Trail Blazers,Center-Forward,'6-9,249,USA,1997-10-17T00:00:00,2018,8
1631246,Vince Williams Jr.,Grizzlies,Guard,'6-4,205,USA,2000-08-30T00:00:00,2022,4
1629627,Zion Williamson,Pelicans,Forward,'6-6,284,USA,2000-07-06T00:00:00,2019,7
1630592,Jalen Wilson,Nets,Forward,'6-6,220,USA,2000-11-04T00:00:00,2023,3
1630164,James Wiseman,,Center,'6-11,240,USA,2001-03-31T00:00:00,2020,6
1631209,Isaiah Wong,,Guard,'6-3,185,USA,2001-01-28T00:00:00,2023,2
1626153,Delon Wright,Knicks,Guard,'6-5,185,USA,1992-04-26T00:00:00,2015,10
1627824,Guerschon Yabusele,Knicks,Forward,'6-7,265,France,1995-12-17T00:00:00,2016,10
1642443,Jahmir Young,Heat,Guard,'6-0,185,USA,2000-10-07T00:00:00,Undrafted,2
1629027,Trae Young,Hawks,Guard,'6-2,164,USA,1998-09-19T00:00:00,2018,8
1627826,Ivica Zubac,Clippers,Center,'7-0,240,Croatia,1997-03-18T00:00:00,2016,10
1641783,Tristan da Silva,Magic,Forward,'6-8,217,Germany,2001-05-15T00:00:00,2024,2
1628427,Vlatko Čančar,Nuggets,Forward,'6-8,236,Slovenia,1997-04-10T00:00:00,2017,6
203967,Dario Šarić,Kings,Forward-Center,'6-10,225,Croatia,1994-04-08T00:00:00,2014,10
